as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,260432000.0,0.17,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,309261000.0,0.08,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,347825000.0,0.51,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,378697000.0,0.42,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,363893000.0,0.65,2025-11-14 00:00:00+00:00
