as_of,eps,revenue,available_at
2024-09-30 00:00:00+00:00,-0.24,1639200000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,-0.88,1669000000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.68,1672500000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-0.12,1765000000.0,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,-6.03,1717300000.0,2025-11-14 00:00:00+00:00
