as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,19019000.0,0.49,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,21485000.0,0.52,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,24047000.0,0.58,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,28444000.0,0.72,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,22830000.0,0.54,2025-11-14 00:00:00+00:00
