as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,205142000.0,-0.04,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,208999000.0,-0.1,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,218142000.0,-0.08,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,221417000.0,-0.01,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,236105000.0,0.06,2025-11-14 00:00:00+00:00
