as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,-0.790133,9421000000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,1.92,10274822000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,-3.572323,10491000000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-7.988898,9699013000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-5.376612,10723000000.0,2025-08-14 00:00:00+00:00
