as_of,eps,revenue,available_at
2024-07-31 00:00:00+00:00,2.04,661604000.0,2024-09-14 00:00:00+00:00
2024-10-31 00:00:00+00:00,2.12,744482000.0,2024-12-15 00:00:00+00:00
2025-01-31 00:00:00+00:00,1.65,615420000.0,2025-03-17 00:00:00+00:00
2025-04-30 00:00:00+00:00,1.97,682938000.0,2025-06-14 00:00:00+00:00
2025-07-31 00:00:00+00:00,2.22,741509000.0,2025-09-14 00:00:00+00:00
