as_of,revenue,available_at
2024-03-31 00:00:00+00:00,133479000.0,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,164601000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,162114000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,161078000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,118856000.0,2025-05-15 00:00:00+00:00
