as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,622100000.0,1.24,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,627700000.0,1.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,572600000.0,0.08,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,687500000.0,1.06,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,794900000.0,2.04,2025-11-14 00:00:00+00:00
