as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,695495000.0,,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,746674000.0,2.8,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,766489000.0,2.82,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,731123000.0,2.48,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,780370000.0,3.25,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,,3.26,2025-11-14 00:00:00+00:00
