as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,256564000.0,1.49,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,252417000.0,1.54,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,192563000.0,0.88,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,194544000.0,0.98,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,213611000.0,0.83,2025-11-14 00:00:00+00:00
