as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,998000.0,-3.89,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,46333000.0,-4.25,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,-123256000.0,4.5,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,2739000.0,1.25,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,1348000.0,-1.88,2025-08-14 00:00:00+00:00
