as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,0.219732,1979576.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.25,3220930.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,0.27,3617906.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.27,4958523.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.25,6752679.0,2025-08-14 00:00:00+00:00
