as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,363940000.0,2.23,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,394222000.0,2.44,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,510192000.0,1.21,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,633208000.0,2.82,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,621557000.0,2.36,2025-11-14 00:00:00+00:00
