as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,0.551,5354589000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.67,5937256000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,0.51,5677962000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.17,4599913000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.31,5756911000.0,2025-08-14 00:00:00+00:00
