as_of,revenue,available_at
2024-06-30 00:00:00+00:00,898000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,854000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,7253000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,10457000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,15236000.0,2025-08-14 00:00:00+00:00
