as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,2087886000.0,1.52,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,2072665000.0,0.99,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,2103556000.0,0.22,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,2091482000.0,1.46,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,2003845000.0,1.62,2025-11-14 00:00:00+00:00
