ticker,entry_date,exit_date,entry_price,exit_price,shares,cost,proceeds,profit,return,holding_days,exit_reason
AAPL,2024-05-03 13:30:00+00:00,2024-06-21 13:30:00+00:00,183.3800048828125,208.79357787027476,9,1652.0704639892576,1877.2630586316402,225.19259464238257,0.13630931582579692,49,trailing_stop
ADI,2024-06-03 13:30:00+00:00,2024-06-26 13:30:00+00:00,232.2100067138672,228.30396280431017,8,1859.5377337646482,1824.6052707320468,-34.93246303260139,-0.018785562883889616,23,trailing_stop
AGIO,2024-06-20 13:30:00+00:00,2024-07-08 13:30:00+00:00,42.45000076293945,41.8338656512281,44,1869.6678336029051,1838.8493985653824,-30.818435037522704,-0.016483374470926564,18,trailing_stop
ACLS,2024-06-12 13:30:00+00:00,2024-07-17 13:30:00+00:00,136.57000732421875,144.10829868076638,13,1777.1855053100585,1871.534474967113,94.34896965705457,0.05308898219974728,35,trailing_stop
ADSK,2024-06-20 13:30:00+00:00,2024-07-18 13:30:00+00:00,243.50999450683597,242.9247583650656,7,1706.2745315093994,1698.7728352469037,-7.5016962624956705,-0.00439653533119289,28,trailing_stop
AAON,2024-06-26 13:30:00+00:00,2024-07-18 13:30:00+00:00,84.9000015258789,87.95693031577491,22,1869.6678336029051,1933.117414480101,63.449580877195785,0.03393628522502126,22,trailing_stop
AAPL,2024-07-08 13:30:00+00:00,2024-07-18 13:30:00+00:00,227.82000732421875,224.94381871686005,8,1824.3826186523436,1797.7509991851455,-26.631619467198107,-0.014597606442266296,10,trailing_stop
ADBE,2024-06-21 13:30:00+00:00,2024-07-23 13:30:00+00:00,533.4400024414062,551.1211658606277,3,1601.9203273315427,1651.7101340843012,49.78980675275852,0.031081325271461978,32,trailing_stop
ADMA,2024-05-13 13:30:00+00:00,2024-07-29 13:30:00+00:00,8.789999961853027,12.952824290292725,204,1794.9531522102354,2639.733779064496,844.7806268542606,0.4706421589967575,77,trailing_stop
ARLP,2024-06-13 13:30:00+00:00,2024-07-29 13:30:00+00:00,23.739999771118164,24.785023568821988,79,1877.335441900253,1956.058845075,78.72340317474686,0.04193358385385962,46,trailing_stop
ACLX,2024-06-14 13:30:00+00:00,2024-08-01 13:30:00+00:00,54.40999984741211,61.05697292660562,34,1851.7899348068236,2073.8611424250867,222.0712076182631,0.11992246174587252,48,trailing_stop
ADTN,2024-07-18 13:30:00+00:00,2024-08-02 13:30:00+00:00,6.199999809265137,6.257095234840612,323,2004.6025383310316,2019.0207190926644,14.418180761632811,0.007192538413942612,15,trailing_stop
ADUS,2024-06-07 13:30:00+00:00,2024-08-05 13:30:00+00:00,114.54000091552734,118.08291617629344,16,1834.4726546630857,1887.4373321618743,52.96467749878866,0.028871881717155393,59,trailing_stop
AGYS,2024-06-10 13:30:00+00:00,2024-08-05 13:30:00+00:00,91.88999938964844,104.18248920321943,20,1839.6377877807615,2081.5661342803246,241.92834649956308,0.13150868508273697,56,trailing_stop
ARGX,2024-07-29 13:30:00+00:00,2024-08-05 13:30:00+00:00,499.0499877929688,488.994594154091,4,1998.1961511230468,1954.0223982397476,-44.17375288329913,-0.02210681511846179,7,trailing_stop
AEP,2024-08-05 13:30:00+00:00,2024-08-06 13:30:00+00:00,98.05999755859376,98.89532876055442,20,1963.161151123047,1975.9286686358773,12.767517512830409,0.0065035504118073125,1,trailing_stop
ACAD,2024-07-17 13:30:00+00:00,2024-08-07 13:30:00+00:00,18.350000381469727,17.87202820005213,110,2020.5185420036314,1963.9571789037288,-56.561363099902564,-0.027993488762451016,21,trailing_stop
ATGL,2024-07-29 13:30:00+00:00,2024-08-13 13:30:00+00:00,3.450000047683716,2.990000009536743,589,2034.082078113794,1759.3488956115245,-274.7331825022695,-0.13506494426076937,15,trend_broken
ANGO,2024-07-23 13:30:00+00:00,2024-08-14 13:30:00+00:00,7.480000019073486,7.202394177671923,269,2014.1321251358984,1935.5065897599536,-78.62553537594476,-0.03903693029603989,22,trailing_stop
ALHC,2024-08-05 13:30:00+00:00,2024-08-20 13:30:00+00:00,8.829999923706055,8.489999771118164,222,1962.2202430458067,1882.8951692390442,-79.32507380676248,-0.04042618257960286,15,trend_broken
ALNY,2024-08-05 13:30:00+00:00,2024-08-30 13:30:00+00:00,265.0,264.07632893631575,7,1856.8549999999998,1846.6857682516559,-10.169231748343918,-0.005476589043486928,25,trailing_stop
ADMA,2024-08-14 13:30:00+00:00,2024-09-03 13:30:00+00:00,17.56999969482422,16.624021076668456,110,1934.6326663970945,1826.8136761150965,-107.81899028199791,-0.055730988189500286,20,trailing_stop
ADSK,2024-08-30 13:30:00+00:00,2024-09-03 13:30:00+00:00,258.3999938964844,260.86564818118023,7,1810.6087572326658,1824.2334777309934,13.624720498327633,0.007524939026116086,4,trailing_stop
ADAM,2024-08-07 13:30:00+00:00,2024-09-04 13:30:00+00:00,6.239999771118164,6.4259010650662365,310,1936.3343289756772,1990.0373008403628,53.70297186468565,0.027734348898877693,28,trailing_stop
ADPT,2024-07-18 13:30:00+00:00,2024-09-06 13:30:00+00:00,4.230000019073486,4.294192692982645,474,2007.0250290498732,2033.4118891373002,26.386860087427067,0.013147250136645592,50,trailing_stop
ACHC,2024-08-02 13:30:00+00:00,2024-09-10 13:30:00+00:00,72.37000274658203,76.3541911812407,27,1955.9440642318723,2059.501598731605,103.55753449973281,0.05294503886561877,39,trailing_stop
ADBE,2024-08-26 13:30:00+00:00,2024-09-13 13:30:00+00:00,559.4400024414062,554.2212370574503,3,1679.998327331543,1661.0010474611784,-18.997279870364537,-0.011307915943308839,18,trailing_stop
AMRK,2024-09-10 13:30:00+00:00,2024-09-18 13:30:00+00:00,43.75,43.33282480264573,44,1926.9249999999997,1904.7376470250956,-22.187352974904115,-0.011514383266034807,8,trailing_stop
ABL,2024-08-14 13:30:00+00:00,2024-09-19 13:30:00+00:00,10.449999809265137,9.890000343322754,186,1945.6436644878386,1837.7005237941742,-107.94314069366442,-0.055479398753151866,36,trend_broken
AGNC,2024-08-06 13:30:00+00:00,2024-09-23 13:30:00+00:00,9.989999771118164,10.477674113176167,199,1989.997964406967,2082.972091373535,92.97412696656806,0.046720714608507144,48,trailing_stop
ALLT,2024-09-06 13:30:00+00:00,2024-09-23 13:30:00+00:00,3.049999952316284,3.0,644,1966.1641692609785,1930.068,-36.09616926097851,-0.018358675142852374,17,trend_broken
AEP,2024-09-18 13:30:00+00:00,2024-09-26 13:30:00+00:00,103.22000122070312,100.75091359711908,19,1963.1412032165524,1912.353090986917,-50.78811222963532,-0.025870840134382796,8,trailing_stop
AAL,2024-09-04 13:30:00+00:00,2024-10-01 13:30:00+00:00,10.630000114440918,10.996655946039969,186,1979.1572013072966,2043.3326279574708,64.17542665017413,0.03242563380401729,27,trailing_stop
ACGL,2024-09-06 13:30:00+00:00,2024-10-07 13:30:00+00:00,110.4499969482422,110.2147101779121,17,1879.5275980682372,1871.7764229514812,-7.7511751167560305,-0.004124001756996079,31,trailing_stop
ADPT,2024-10-01 13:30:00+00:00,2024-10-16 13:30:00+00:00,5.019999980926514,4.950971200242719,395,1984.8828924584386,1953.6779904717782,-31.20490198666039,-0.01572128114218899,15,trailing_stop
AAON,2024-09-23 13:30:00+00:00,2024-10-22 13:30:00+00:00,107.81999969482422,107.65079850653709,18,1942.7007545013425,1935.7766587445499,-6.924095756792667,-0.0035641597094916255,29,trailing_stop
ACT,2024-08-02 13:30:00+00:00,2024-10-23 13:30:00+00:00,33.029998779296875,35.994943805584974,60,1983.78172668457,2157.5369317067634,173.75520502219342,0.08758786447367113,82,trailing_stop
AKRO,2024-09-03 13:30:00+00:00,2024-10-23 13:30:00+00:00,25.989999771118164,28.927011205724234,76,1977.2152225875852,2196.254398783407,219.0391761958217,0.11078165578209778,50,trailing_stop
AMBA,2024-09-25 13:30:00+00:00,2024-10-31 13:30:00+00:00,53.900001525878906,56.257070376486475,36,1942.340454986572,2023.2292790199594,80.88882403338744,0.04164502872074847,36,trailing_stop
ABNB,2024-09-23 13:30:00+00:00,2024-11-08 14:30:00+00:00,129.02999877929688,139.92122810957878,15,1937.3854316711424,2096.719603222038,159.3341715508957,0.0822418548969153,46,trailing_stop
ALVO,2024-10-23 13:30:00+00:00,2024-11-11 14:30:00+00:00,12.899999618530272,12.301708243466152,161,2078.976838521957,1978.5944521708525,-100.38238635110429,-0.04828451404127758,19,trailing_stop
ALMS,2024-10-23 13:30:00+00:00,2024-11-12 14:30:00+00:00,12.039999961853027,11.350000381469728,172,2072.9508734321594,1950.2478655471805,-122.70300788497889,-0.05919243405986801,20,trend_broken
ADP,2024-08-01 13:30:00+00:00,2024-11-15 14:30:00+00:00,261.29998779296875,299.10752532174547,7,1830.9290144653319,2091.658924574966,260.72991010963415,0.14240306863331484,106,trailing_stop
ADSK,2024-09-18 13:30:00+00:00,2024-11-15 14:30:00+00:00,264.2099914550781,300.8007047421211,7,1851.3194101257322,2103.4993282616533,252.17991813592107,0.13621632050991908,58,trailing_stop
AAOI,2024-10-22 13:30:00+00:00,2024-12-05 14:30:00+00:00,17.6299991607666,36.460778260186636,119,2100.0678700313565,4334.493780349248,2234.425910317891,1.0639779514766485,44,trailing_stop
ADMA,2024-11-15 14:30:00+00:00,2024-12-05 14:30:00+00:00,19.040000915527344,19.64979698138742,119,2268.0258690567016,2335.987514944318,67.96164588761621,0.02996511054606368,20,trailing_stop
AAON,2024-11-15 14:30:00+00:00,2024-12-09 14:30:00+00:00,133.4600067138672,131.50639329588694,17,2271.0889342498776,2233.373077344048,-37.715856905829696,-0.01660694847174135,24,trailing_stop
AAL,2024-10-16 13:30:00+00:00,2024-12-16 14:30:00+00:00,12.890000343322754,16.660894685808977,163,2103.1711260175703,2713.0101079530764,609.8389819355061,0.2899616557071407,61,trailing_stop
ACIC,2024-10-31 13:30:00+00:00,2024-12-17 14:30:00+00:00,12.149999618530272,13.839436183820602,170,2067.565435085296,2350.351447098253,282.78601201295714,0.13677246060233686,47,trailing_stop
AIP,2024-11-08 14:30:00+00:00,2024-12-18 14:30:00+00:00,8.3100004196167,9.357709812497367,287,2387.3550905504226,2682.9770534705576,295.62196292013505,0.12382823321518426,40,trailing_stop
ADAM,2024-11-11 14:30:00+00:00,2024-12-18 14:30:00+00:00,6.03000020980835,6.18066070651886,394,2378.195902747154,2432.7451380500625,54.54923530290853,0.02293723374087745,37,trailing_stop
ADTN,2024-11-12 14:30:00+00:00,2024-12-18 14:30:00+00:00,8.069999694824219,8.316735211399276,290,2342.640211410522,2409.4413580944843,66.80114668396209,0.028515324870881726,36,trailing_stop
AFRM,2024-12-05 14:30:00+00:00,2024-12-18 14:30:00+00:00,68.3499984741211,63.363817767669225,38,2599.897241958618,2405.417250096259,-194.47999186235893,-0.07480295325666353,13,trailing_stop
ALKS,2024-12-05 14:30:00+00:00,2024-12-18 14:30:00+00:00,31.190000534057617,30.103701933743935,84,2622.5800049057,2526.1822514720557,-96.39775343364454,-0.03675683992607528,13,trailing_stop
AOSL,2024-12-18 14:30:00+00:00,2024-12-30 14:30:00+00:00,42.459999084472656,36.94744181622404,61,2592.6500040969845,2251.540156838877,-341.1098472581075,-0.13156802758531824,12,trailing_stop
ALAB,2024-10-01 13:30:00+00:00,2024-12-30 14:30:00+00:00,50.68000030517578,136.4199981689453,39,1978.496531913757,5315.059548660278,3336.5630167465206,1.6864133764839786,90,end_of_period
AAPL,2024-12-09 14:30:00+00:00,2024-12-30 14:30:00+00:00,246.75,252.1999969482422,10,2469.9674999999997,2519.4779695129396,49.510469512939835,0.020044988249011308,21,end_of_period
AMZN,2024-12-16 14:30:00+00:00,2024-12-30 14:30:00+00:00,232.92999267578125,221.3000030517578,11,2564.792149353027,2431.8657335357666,-132.92641581726048,-0.05182736380832707,14,end_of_period
ALGM,2024-12-17 14:30:00+00:00,2024-12-30 14:30:00+00:00,22.06999969482422,21.57999992370605,123,2717.324572425842,2651.6856506252284,-65.63892180061339,-0.02415571642294297,13,end_of_period
ADPT,2024-12-18 14:30:00+00:00,2024-12-30 14:30:00+00:00,5.96999979019165,6.110000133514404,436,2605.522828432083,2661.296098154068,55.77326972198534,0.02140578816403917,12,end_of_period
AMBA,2024-12-18 14:30:00+00:00,2024-12-30 14:30:00+00:00,69.75,71.70999908447266,37,2583.3307499999996,2650.6166961593626,67.285946159363,0.02604619875304895,12,end_of_period
ANGO,2024-12-18 14:30:00+00:00,2024-12-30 14:30:00+00:00,8.930000305175781,9.050000190734863,291,2601.228718894958,2630.9165054483415,29.687786553383376,0.01141298584693283,12,end_of_period
AOUT,2024-12-18 14:30:00+00:00,2024-12-30 14:30:00+00:00,14.760000228881836,14.90999984741211,176,2600.357800323486,2621.5358131713865,21.17801284790039,0.008144268779191015,12,end_of_period
ADUS,2024-12-30 14:30:00+00:00,2024-12-30 14:30:00+00:00,126.27999877929688,126.27999877929688,21,2654.5318543395992,2649.228094390869,-5.303759948730203,-0.0019980019980018983,0,end_of_period
