ticker,entry_day,exit_day,entry_px,exit_px,qty,ret,pnl,bars_held,exit_reason,is_stop
JPM,2025-11-05,2025-11-14,309.7957633561652,302.5440244379059,19.0,-0.02340812811543247,-137.7830394469271,8,stop,True
NVDA,2025-11-12,2025-11-21,195.8374341192212,177.92692492693857,30.0,-0.0914560041742537,-537.315275768479,8,stop,True
XOM,2025-11-04,2025-11-24,113.44803312905485,114.91614733996882,52.0,0.012940852039663664,76.34193896752629,15,stop,True
AMZN,2025-11-17,2025-12-26,233.38995222177851,232.38049005507239,25.0,-0.004325216904568774,-25.236554167653225,28,time_stop,False
XOM,2025-12-02,2026-01-07,116.50987437718074,119.1396572223843,51.0,0.022571330192066696,134.11892510538178,25,stop,True
JPM,2025-11-28,2026-01-08,309.28547810078146,329.59212174338404,19.0,0.0656566346641907,385.826229209449,28,time_stop,False
AMZN,2026-01-08,2026-01-20,243.20583577974182,232.662482316046,24.0,-0.04335156444701571,-253.0404831286994,8,stop,True
NVDA,2025-12-29,2026-02-03,187.82263360764,177.0532465596817,31.0,-0.05733806858685342,-333.85099848670745,25,stop,True
AMZN,2026-01-23,2026-02-05,235.10098495596236,224.55014551391253,25.0,-0.04487790403781655,-263.77098605124587,10,stop,True
XOM,2026-01-09,2026-02-13,123.30394926199287,149.08745184157976,48.0,0.2091052454840907,1237.608123820171,25,stop,True
AAPL,2026-02-26,2026-03-06,275.1149844994196,256.37796612463626,21.0,-0.06810613536327714,-393.4773858704506,7,stop,True
XOM,2026-04-09,2026-04-17,156.954124574742,142.59972090602363,38.0,-0.09145604620210379,-545.4673394112978,7,stop,True
JPM,2026-04-09,2026-05-12,307.1341941245358,297.5837268962186,19.0,-0.03109542151612299,-181.45887733802658,24,stop,True
GOOGL,2026-04-10,2026-05-19,320.2120049217084,387.4274029178807,18.0,0.20990905076343536,1209.877163931102,28,time_stop,False
XOM,2026-05-18,2026-05-26,157.41440731599275,151.14007984865898,38.0,-0.03985866080694067,-238.42444375868297,6,stop,True
AAPL,2026-04-20,2026-05-28,270.49218691786103,312.32250103886946,22.0,0.15464518438645625,920.2669106621854,28,time_stop,False
AAPL,2026-06-12,2026-06-25,296.2076191216658,280.0553521420096,20.0,-0.054530221158901826,-323.0453395931238,9,stop,True
JPM,2026-06-05,2026-07-16,314.47859474503343,342.9440905853455,19.0,0.09051648129943723,540.8444209659297,28,time_stop,False
