rank,vol_stop_multiple,ema_period,ema_tolerance,min_momentum_3m,min_adr,max_week_volatility,final_equity,total_return,cagr,sharpe,realized_pnl,profit_factor,max_drawdown,num_trades,status,error
191,1.0,50,0.015,0.25,0.025,0.06,,,,,,,,,sin_resultados,
192,1.0,50,0.015,0.25,0.025,0.07,,,,,,,,,sin_resultados,
193,1.0,50,0.015,0.25,0.03,0.05,,,,,,,,,sin_resultados,
194,1.0,50,0.015,0.25,0.03,0.06,,,,,,,,,sin_resultados,
195,1.0,50,0.015,0.25,0.03,0.07,,,,,,,,,sin_resultados,
196,1.0,50,0.015,0.25,0.035,0.05,,,,,,,,,sin_resultados,
197,1.0,50,0.015,0.25,0.035,0.06,,,,,,,,,sin_resultados,
198,1.0,50,0.015,0.25,0.035,0.07,,,,,,,,,sin_resultados,
199,1.0,50,0.015,0.3,0.025,0.05,,,,,,,,,sin_resultados,
200,1.0,50,0.015,0.3,0.025,0.06,,,,,,,,,sin_resultados,
201,1.0,50,0.015,0.3,0.025,0.07,,,,,,,,,sin_resultados,
202,1.0,50,0.015,0.3,0.03,0.05,,,,,,,,,sin_resultados,
203,1.0,50,0.015,0.3,0.03,0.06,,,,,,,,,sin_resultados,
204,1.0,50,0.015,0.3,0.03,0.07,,,,,,,,,sin_resultados,
205,1.0,50,0.015,0.3,0.035,0.05,,,,,,,,,sin_resultados,
206,1.0,50,0.015,0.3,0.035,0.06,,,,,,,,,sin_resultados,
207,1.0,50,0.015,0.3,0.035,0.07,,,,,,,,,sin_resultados,
208,1.0,50,0.015,0.35,0.025,0.05,,,,,,,,,sin_resultados,
209,1.0,50,0.015,0.35,0.025,0.06,,,,,,,,,sin_resultados,
210,1.0,50,0.015,0.35,0.025,0.07,,,,,,,,,sin_resultados,
211,1.0,50,0.015,0.35,0.03,0.05,,,,,,,,,sin_resultados,
212,1.0,50,0.015,0.35,0.03,0.06,,,,,,,,,sin_resultados,
213,1.0,50,0.015,0.35,0.03,0.07,,,,,,,,,sin_resultados,
214,1.0,50,0.015,0.35,0.035,0.05,,,,,,,,,sin_resultados,
215,1.0,50,0.015,0.35,0.035,0.06,,,,,,,,,sin_resultados,
216,1.0,50,0.015,0.35,0.035,0.07,,,,,,,,,sin_resultados,
217,1.0,50,0.02,0.25,0.025,0.05,,,,,,,,,sin_resultados,
218,1.0,50,0.02,0.25,0.025,0.06,,,,,,,,,sin_resultados,
219,1.0,50,0.02,0.25,0.025,0.07,,,,,,,,,sin_resultados,
220,1.0,50,0.02,0.25,0.03,0.05,,,,,,,,,sin_resultados,
221,1.0,50,0.02,0.25,0.03,0.06,,,,,,,,,sin_resultados,
222,1.0,50,0.02,0.25,0.03,0.07,,,,,,,,,sin_resultados,
223,1.0,50,0.02,0.25,0.035,0.05,,,,,,,,,sin_resultados,
224,1.0,50,0.02,0.25,0.035,0.07,,,,,,,,,sin_resultados,
225,1.0,50,0.02,0.3,0.025,0.05,,,,,,,,,sin_resultados,
226,1.0,50,0.02,0.25,0.035,0.06,,,,,,,,,sin_resultados,
227,1.0,50,0.02,0.3,0.025,0.06,,,,,,,,,sin_resultados,
228,1.0,50,0.02,0.3,0.025,0.07,,,,,,,,,sin_resultados,
229,1.0,50,0.02,0.3,0.03,0.05,,,,,,,,,sin_resultados,
230,1.0,50,0.02,0.3,0.03,0.06,,,,,,,,,sin_resultados,
231,1.0,50,0.02,0.3,0.03,0.07,,,,,,,,,sin_resultados,
232,1.0,50,0.02,0.3,0.035,0.05,,,,,,,,,sin_resultados,
233,1.0,50,0.02,0.3,0.035,0.06,,,,,,,,,sin_resultados,
234,1.0,50,0.02,0.3,0.035,0.07,,,,,,,,,sin_resultados,
235,1.0,50,0.02,0.35,0.025,0.05,,,,,,,,,sin_resultados,
236,1.0,50,0.02,0.35,0.025,0.06,,,,,,,,,sin_resultados,
237,1.0,50,0.02,0.35,0.025,0.07,,,,,,,,,sin_resultados,
238,1.0,50,0.02,0.35,0.03,0.05,,,,,,,,,sin_resultados,
239,1.0,50,0.02,0.35,0.03,0.06,,,,,,,,,sin_resultados,
240,1.0,50,0.02,0.35,0.03,0.07,,,,,,,,,sin_resultados,
241,1.0,50,0.02,0.35,0.035,0.05,,,,,,,,,sin_resultados,
242,1.0,50,0.02,0.35,0.035,0.06,,,,,,,,,sin_resultados,
243,1.0,50,0.02,0.35,0.035,0.07,,,,,,,,,sin_resultados,
244,1.25,20,0.01,0.25,0.025,0.05,,,,,,,,,sin_resultados,
245,1.25,20,0.01,0.25,0.025,0.06,,,,,,,,,sin_resultados,
246,1.25,20,0.01,0.25,0.025,0.07,,,,,,,,,sin_resultados,
247,1.25,20,0.01,0.25,0.03,0.05,,,,,,,,,sin_resultados,
248,1.25,20,0.01,0.25,0.03,0.06,,,,,,,,,sin_resultados,
249,1.25,20,0.01,0.25,0.03,0.07,,,,,,,,,sin_resultados,
250,1.25,20,0.01,0.25,0.035,0.05,,,,,,,,,sin_resultados,
251,1.25,20,0.01,0.25,0.035,0.06,,,,,,,,,sin_resultados,
252,1.25,20,0.01,0.25,0.035,0.07,,,,,,,,,sin_resultados,
253,1.25,20,0.01,0.3,0.025,0.05,,,,,,,,,sin_resultados,
254,1.25,20,0.01,0.3,0.025,0.06,,,,,,,,,sin_resultados,
255,1.25,20,0.01,0.3,0.025,0.07,,,,,,,,,sin_resultados,
256,1.25,20,0.01,0.3,0.03,0.05,,,,,,,,,sin_resultados,
257,1.25,20,0.01,0.3,0.03,0.06,,,,,,,,,sin_resultados,
258,1.25,20,0.01,0.3,0.03,0.07,,,,,,,,,sin_resultados,
259,1.25,20,0.01,0.3,0.035,0.05,,,,,,,,,sin_resultados,
260,1.25,20,0.01,0.3,0.035,0.06,,,,,,,,,sin_resultados,
261,1.25,20,0.01,0.3,0.035,0.07,,,,,,,,,sin_resultados,
262,1.25,20,0.01,0.35,0.025,0.05,,,,,,,,,sin_resultados,
263,1.25,20,0.01,0.35,0.025,0.06,,,,,,,,,sin_resultados,
264,1.25,20,0.01,0.35,0.025,0.07,,,,,,,,,sin_resultados,
265,1.25,20,0.01,0.35,0.03,0.05,,,,,,,,,sin_resultados,
266,1.25,20,0.01,0.35,0.03,0.06,,,,,,,,,sin_resultados,
267,1.25,20,0.01,0.35,0.03,0.07,,,,,,,,,sin_resultados,
268,1.25,20,0.01,0.35,0.035,0.05,,,,,,,,,sin_resultados,
269,1.25,20,0.01,0.35,0.035,0.06,,,,,,,,,sin_resultados,
270,1.25,20,0.01,0.35,0.035,0.07,,,,,,,,,sin_resultados,
271,1.25,20,0.015,0.25,0.025,0.05,,,,,,,,,sin_resultados,
272,1.25,20,0.015,0.25,0.025,0.06,,,,,,,,,sin_resultados,
273,1.25,20,0.015,0.25,0.025,0.07,,,,,,,,,sin_resultados,
274,1.25,20,0.015,0.25,0.03,0.05,,,,,,,,,sin_resultados,
275,1.25,20,0.015,0.25,0.03,0.06,,,,,,,,,sin_resultados,
276,1.25,20,0.015,0.25,0.03,0.07,,,,,,,,,sin_resultados,
277,1.25,20,0.015,0.25,0.035,0.05,,,,,,,,,sin_resultados,
278,1.25,20,0.015,0.25,0.035,0.06,,,,,,,,,sin_resultados,
279,1.25,20,0.015,0.25,0.035,0.07,,,,,,,,,sin_resultados,
280,1.25,20,0.015,0.3,0.025,0.05,,,,,,,,,sin_resultados,
281,1.25,20,0.015,0.3,0.025,0.06,,,,,,,,,sin_resultados,
282,1.25,20,0.015,0.3,0.025,0.07,,,,,,,,,sin_resultados,
283,1.25,20,0.015,0.3,0.03,0.05,,,,,,,,,sin_resultados,
284,1.25,20,0.015,0.3,0.03,0.06,,,,,,,,,sin_resultados,
285,1.25,20,0.015,0.3,0.035,0.05,,,,,,,,,sin_resultados,
286,1.25,20,0.015,0.3,0.03,0.07,,,,,,,,,sin_resultados,
287,1.25,20,0.015,0.3,0.035,0.06,,,,,,,,,sin_resultados,
288,1.25,20,0.015,0.3,0.035,0.07,,,,,,,,,sin_resultados,
289,1.25,20,0.015,0.35,0.025,0.05,,,,,,,,,sin_resultados,
290,1.25,20,0.015,0.35,0.025,0.06,,,,,,,,,sin_resultados,
291,1.25,20,0.015,0.35,0.025,0.07,,,,,,,,,sin_resultados,
292,1.25,20,0.015,0.35,0.03,0.05,,,,,,,,,sin_resultados,
293,1.25,20,0.015,0.35,0.03,0.06,,,,,,,,,sin_resultados,
294,1.25,20,0.015,0.35,0.03,0.07,,,,,,,,,sin_resultados,
295,1.25,20,0.015,0.35,0.035,0.05,,,,,,,,,sin_resultados,
296,1.25,20,0.015,0.35,0.035,0.06,,,,,,,,,sin_resultados,
297,1.25,20,0.015,0.35,0.035,0.07,,,,,,,,,sin_resultados,
298,1.25,20,0.02,0.25,0.025,0.05,,,,,,,,,sin_resultados,
299,1.25,20,0.02,0.25,0.025,0.06,,,,,,,,,sin_resultados,
300,1.25,20,0.02,0.25,0.025,0.07,,,,,,,,,sin_resultados,
301,1.25,20,0.02,0.25,0.03,0.05,,,,,,,,,sin_resultados,
302,1.25,20,0.02,0.25,0.03,0.06,,,,,,,,,sin_resultados,
303,1.25,20,0.02,0.25,0.03,0.07,,,,,,,,,sin_resultados,
304,1.25,20,0.02,0.25,0.035,0.05,,,,,,,,,sin_resultados,
305,1.25,20,0.02,0.25,0.035,0.06,,,,,,,,,sin_resultados,
306,1.25,20,0.02,0.25,0.035,0.07,,,,,,,,,sin_resultados,
307,1.25,20,0.02,0.3,0.025,0.05,,,,,,,,,sin_resultados,
308,1.25,20,0.02,0.3,0.025,0.06,,,,,,,,,sin_resultados,
309,1.25,20,0.02,0.3,0.025,0.07,,,,,,,,,sin_resultados,
310,1.25,20,0.02,0.3,0.03,0.05,,,,,,,,,sin_resultados,
311,1.25,20,0.02,0.3,0.03,0.06,,,,,,,,,sin_resultados,
312,1.25,20,0.02,0.3,0.03,0.07,,,,,,,,,sin_resultados,
313,1.25,20,0.02,0.3,0.035,0.05,,,,,,,,,sin_resultados,
314,1.25,20,0.02,0.3,0.035,0.06,,,,,,,,,sin_resultados,
315,1.25,20,0.02,0.3,0.035,0.07,,,,,,,,,sin_resultados,
316,1.25,20,0.02,0.35,0.025,0.05,,,,,,,,,sin_resultados,
317,1.25,20,0.02,0.35,0.025,0.06,,,,,,,,,sin_resultados,
318,1.25,20,0.02,0.35,0.025,0.07,,,,,,,,,sin_resultados,
319,1.25,20,0.02,0.35,0.03,0.05,,,,,,,,,sin_resultados,
320,1.25,20,0.02,0.35,0.03,0.06,,,,,,,,,sin_resultados,
321,1.25,20,0.02,0.35,0.03,0.07,,,,,,,,,sin_resultados,
322,1.25,20,0.02,0.35,0.035,0.05,,,,,,,,,sin_resultados,
323,1.25,20,0.02,0.35,0.035,0.06,,,,,,,,,sin_resultados,
324,1.25,20,0.02,0.35,0.035,0.07,,,,,,,,,sin_resultados,
325,1.25,35,0.01,0.25,0.025,0.05,,,,,,,,,sin_resultados,
326,1.25,35,0.01,0.25,0.025,0.06,,,,,,,,,sin_resultados,
327,1.25,35,0.01,0.25,0.025,0.07,,,,,,,,,sin_resultados,
328,1.25,35,0.01,0.25,0.03,0.05,,,,,,,,,sin_resultados,
329,1.25,35,0.01,0.25,0.03,0.06,,,,,,,,,sin_resultados,
330,1.25,35,0.01,0.25,0.03,0.07,,,,,,,,,sin_resultados,
331,1.25,35,0.01,0.25,0.035,0.05,,,,,,,,,sin_resultados,
332,1.25,35,0.01,0.25,0.035,0.06,,,,,,,,,sin_resultados,
333,1.25,35,0.01,0.25,0.035,0.07,,,,,,,,,sin_resultados,
334,1.25,35,0.01,0.3,0.025,0.05,,,,,,,,,sin_resultados,
335,1.25,35,0.01,0.3,0.025,0.06,,,,,,,,,sin_resultados,
336,1.25,35,0.01,0.3,0.025,0.07,,,,,,,,,sin_resultados,
337,1.25,35,0.01,0.3,0.03,0.05,,,,,,,,,sin_resultados,
338,1.25,35,0.01,0.3,0.03,0.06,,,,,,,,,sin_resultados,
339,1.25,35,0.01,0.3,0.03,0.07,,,,,,,,,sin_resultados,
340,1.25,35,0.01,0.3,0.035,0.05,,,,,,,,,sin_resultados,
341,1.25,35,0.01,0.3,0.035,0.06,,,,,,,,,sin_resultados,
342,1.25,35,0.01,0.3,0.035,0.07,,,,,,,,,sin_resultados,
343,1.25,35,0.01,0.35,0.025,0.05,,,,,,,,,sin_resultados,
344,1.25,35,0.01,0.35,0.025,0.06,,,,,,,,,sin_resultados,
345,1.25,35,0.01,0.35,0.025,0.07,,,,,,,,,sin_resultados,
346,1.25,35,0.01,0.35,0.03,0.05,,,,,,,,,sin_resultados,
347,1.25,35,0.01,0.35,0.03,0.06,,,,,,,,,sin_resultados,
348,1.25,35,0.01,0.35,0.03,0.07,,,,,,,,,sin_resultados,
349,1.25,35,0.01,0.35,0.035,0.05,,,,,,,,,sin_resultados,
350,1.25,35,0.01,0.35,0.035,0.06,,,,,,,,,sin_resultados,
351,1.25,35,0.01,0.35,0.035,0.07,,,,,,,,,sin_resultados,
352,1.25,35,0.015,0.25,0.025,0.05,,,,,,,,,sin_resultados,
353,1.25,35,0.015,0.25,0.025,0.07,,,,,,,,,sin_resultados,
354,1.25,35,0.015,0.25,0.025,0.06,,,,,,,,,sin_resultados,
355,1.25,35,0.015,0.25,0.03,0.06,,,,,,,,,sin_resultados,
356,1.25,35,0.015,0.25,0.03,0.05,,,,,,,,,sin_resultados,
357,1.25,35,0.015,0.25,0.03,0.07,,,,,,,,,sin_resultados,
358,1.25,35,0.015,0.25,0.035,0.06,,,,,,,,,sin_resultados,
359,1.25,35,0.015,0.25,0.035,0.05,,,,,,,,,sin_resultados,
360,1.25,35,0.015,0.25,0.035,0.07,,,,,,,,,sin_resultados,
361,1.25,35,0.015,0.3,0.025,0.06,,,,,,,,,sin_resultados,
362,1.25,35,0.015,0.3,0.025,0.05,,,,,,,,,sin_resultados,
363,1.25,35,0.015,0.3,0.025,0.07,,,,,,,,,sin_resultados,
364,1.25,35,0.015,0.3,0.03,0.05,,,,,,,,,sin_resultados,
365,1.25,35,0.015,0.3,0.03,0.06,,,,,,,,,sin_resultados,
366,1.25,35,0.015,0.3,0.03,0.07,,,,,,,,,sin_resultados,
367,1.25,35,0.015,0.3,0.035,0.05,,,,,,,,,sin_resultados,
368,1.25,35,0.015,0.3,0.035,0.06,,,,,,,,,sin_resultados,
369,1.25,35,0.015,0.3,0.035,0.07,,,,,,,,,sin_resultados,
370,1.25,35,0.015,0.35,0.025,0.05,,,,,,,,,sin_resultados,
371,1.25,35,0.015,0.35,0.025,0.06,,,,,,,,,sin_resultados,
372,1.25,35,0.015,0.35,0.025,0.07,,,,,,,,,sin_resultados,
373,1.25,35,0.015,0.35,0.03,0.05,,,,,,,,,sin_resultados,
374,1.25,35,0.015,0.35,0.03,0.06,,,,,,,,,sin_resultados,
375,1.25,35,0.015,0.35,0.03,0.07,,,,,,,,,sin_resultados,
376,1.25,35,0.015,0.35,0.035,0.05,,,,,,,,,sin_resultados,
377,1.25,35,0.015,0.35,0.035,0.06,,,,,,,,,sin_resultados,
378,1.25,35,0.015,0.35,0.035,0.07,,,,,,,,,sin_resultados,
379,1.25,35,0.02,0.25,0.025,0.05,,,,,,,,,sin_resultados,
380,1.25,35,0.02,0.25,0.025,0.06,,,,,,,,,sin_resultados,
381,1.25,35,0.02,0.25,0.025,0.07,,,,,,,,,sin_resultados,
382,1.25,35,0.02,0.25,0.03,0.05,,,,,,,,,sin_resultados,
383,1.25,35,0.02,0.25,0.03,0.06,,,,,,,,,sin_resultados,
384,1.25,35,0.02,0.25,0.03,0.07,,,,,,,,,sin_resultados,
385,1.25,35,0.02,0.25,0.035,0.05,,,,,,,,,sin_resultados,
386,1.25,35,0.02,0.25,0.035,0.06,,,,,,,,,sin_resultados,
387,1.25,35,0.02,0.25,0.035,0.07,,,,,,,,,sin_resultados,
388,1.25,35,0.02,0.3,0.025,0.05,,,,,,,,,sin_resultados,
389,1.25,35,0.02,0.3,0.025,0.06,,,,,,,,,sin_resultados,
390,1.25,35,0.02,0.3,0.025,0.07,,,,,,,,,sin_resultados,
391,1.25,35,0.02,0.3,0.03,0.05,,,,,,,,,sin_resultados,
392,1.25,35,0.02,0.3,0.03,0.06,,,,,,,,,sin_resultados,
393,1.25,35,0.02,0.3,0.03,0.07,,,,,,,,,sin_resultados,
394,1.25,35,0.02,0.3,0.035,0.05,,,,,,,,,sin_resultados,
395,1.25,35,0.02,0.3,0.035,0.06,,,,,,,,,sin_resultados,
396,1.25,35,0.02,0.3,0.035,0.07,,,,,,,,,sin_resultados,
397,1.25,35,0.02,0.35,0.025,0.05,,,,,,,,,sin_resultados,
398,1.25,35,0.02,0.35,0.025,0.06,,,,,,,,,sin_resultados,
399,1.25,35,0.02,0.35,0.03,0.05,,,,,,,,,sin_resultados,
400,1.25,35,0.02,0.35,0.025,0.07,,,,,,,,,sin_resultados,
401,1.25,35,0.02,0.35,0.03,0.06,,,,,,,,,sin_resultados,
402,1.25,35,0.02,0.35,0.03,0.07,,,,,,,,,sin_resultados,
403,1.25,35,0.02,0.35,0.035,0.05,,,,,,,,,sin_resultados,
404,1.25,35,0.02,0.35,0.035,0.06,,,,,,,,,sin_resultados,
405,1.25,35,0.02,0.35,0.035,0.07,,,,,,,,,sin_resultados,
406,1.25,50,0.01,0.25,0.025,0.05,,,,,,,,,sin_resultados,
407,1.25,50,0.01,0.25,0.025,0.06,,,,,,,,,sin_resultados,
408,1.25,50,0.01,0.25,0.025,0.07,,,,,,,,,sin_resultados,
409,1.25,50,0.01,0.25,0.03,0.05,,,,,,,,,sin_resultados,
410,1.25,50,0.01,0.25,0.03,0.06,,,,,,,,,sin_resultados,
411,1.25,50,0.01,0.25,0.03,0.07,,,,,,,,,sin_resultados,
412,1.25,50,0.01,0.25,0.035,0.05,,,,,,,,,sin_resultados,
413,1.25,50,0.01,0.25,0.035,0.06,,,,,,,,,sin_resultados,
414,1.25,50,0.01,0.25,0.035,0.07,,,,,,,,,sin_resultados,
415,1.25,50,0.01,0.3,0.025,0.05,,,,,,,,,sin_resultados,
416,1.25,50,0.01,0.3,0.025,0.06,,,,,,,,,sin_resultados,
417,1.25,50,0.01,0.3,0.025,0.07,,,,,,,,,sin_resultados,
418,1.25,50,0.01,0.3,0.03,0.05,,,,,,,,,sin_resultados,
419,1.25,50,0.01,0.3,0.03,0.06,,,,,,,,,sin_resultados,
420,1.25,50,0.01,0.3,0.03,0.07,,,,,,,,,sin_resultados,
421,1.25,50,0.01,0.3,0.035,0.05,,,,,,,,,sin_resultados,
422,1.25,50,0.01,0.3,0.035,0.06,,,,,,,,,sin_resultados,
423,1.25,50,0.01,0.3,0.035,0.07,,,,,,,,,sin_resultados,
424,1.25,50,0.01,0.35,0.025,0.05,,,,,,,,,sin_resultados,
425,1.25,50,0.01,0.35,0.025,0.07,,,,,,,,,sin_resultados,
426,1.25,50,0.01,0.35,0.025,0.06,,,,,,,,,sin_resultados,
427,1.25,50,0.01,0.35,0.03,0.05,,,,,,,,,sin_resultados,
428,1.25,50,0.01,0.35,0.03,0.06,,,,,,,,,sin_resultados,
429,1.25,50,0.01,0.35,0.03,0.07,,,,,,,,,sin_resultados,
430,1.25,50,0.01,0.35,0.035,0.05,,,,,,,,,sin_resultados,
431,1.25,50,0.01,0.35,0.035,0.06,,,,,,,,,sin_resultados,
432,1.25,50,0.01,0.35,0.035,0.07,,,,,,,,,sin_resultados,
433,1.25,50,0.015,0.25,0.025,0.05,,,,,,,,,sin_resultados,
434,1.25,50,0.015,0.25,0.025,0.06,,,,,,,,,sin_resultados,
435,1.25,50,0.015,0.25,0.025,0.07,,,,,,,,,sin_resultados,
436,1.25,50,0.015,0.25,0.03,0.05,,,,,,,,,sin_resultados,
437,1.25,50,0.015,0.25,0.03,0.07,,,,,,,,,sin_resultados,
438,1.25,50,0.015,0.25,0.03,0.06,,,,,,,,,sin_resultados,
439,1.25,50,0.015,0.25,0.035,0.05,,,,,,,,,sin_resultados,
440,1.25,50,0.015,0.25,0.035,0.07,,,,,,,,,sin_resultados,
441,1.25,50,0.015,0.25,0.035,0.06,,,,,,,,,sin_resultados,
442,1.25,50,0.015,0.3,0.025,0.05,,,,,,,,,sin_resultados,
443,1.25,50,0.015,0.3,0.025,0.07,,,,,,,,,sin_resultados,
444,1.25,50,0.015,0.3,0.025,0.06,,,,,,,,,sin_resultados,
445,1.25,50,0.015,0.3,0.03,0.05,,,,,,,,,sin_resultados,
446,1.25,50,0.015,0.3,0.03,0.06,,,,,,,,,sin_resultados,
447,1.25,50,0.015,0.3,0.03,0.07,,,,,,,,,sin_resultados,
448,1.25,50,0.015,0.3,0.035,0.05,,,,,,,,,sin_resultados,
449,1.25,50,0.015,0.3,0.035,0.06,,,,,,,,,sin_resultados,
450,1.25,50,0.015,0.3,0.035,0.07,,,,,,,,,sin_resultados,
451,1.25,50,0.015,0.35,0.025,0.05,,,,,,,,,sin_resultados,
452,1.25,50,0.015,0.35,0.025,0.06,,,,,,,,,sin_resultados,
453,1.25,50,0.015,0.35,0.025,0.07,,,,,,,,,sin_resultados,
454,1.25,50,0.015,0.35,0.03,0.05,,,,,,,,,sin_resultados,
455,1.25,50,0.015,0.35,0.03,0.06,,,,,,,,,sin_resultados,
456,1.25,50,0.015,0.35,0.03,0.07,,,,,,,,,sin_resultados,
457,1.25,50,0.015,0.35,0.035,0.05,,,,,,,,,sin_resultados,
458,1.25,50,0.015,0.35,0.035,0.06,,,,,,,,,sin_resultados,
459,1.25,50,0.015,0.35,0.035,0.07,,,,,,,,,sin_resultados,
460,1.25,50,0.02,0.25,0.025,0.05,,,,,,,,,sin_resultados,
461,1.25,50,0.02,0.25,0.025,0.06,,,,,,,,,sin_resultados,
462,1.25,50,0.02,0.25,0.025,0.07,,,,,,,,,sin_resultados,
463,1.25,50,0.02,0.25,0.03,0.05,,,,,,,,,sin_resultados,
464,1.25,50,0.02,0.25,0.03,0.06,,,,,,,,,sin_resultados,
465,1.25,50,0.02,0.25,0.035,0.05,,,,,,,,,sin_resultados,
466,1.25,50,0.02,0.25,0.03,0.07,,,,,,,,,sin_resultados,
467,1.25,50,0.02,0.25,0.035,0.06,,,,,,,,,sin_resultados,
468,1.25,50,0.02,0.25,0.035,0.07,,,,,,,,,sin_resultados,
469,1.25,50,0.02,0.3,0.025,0.05,,,,,,,,,sin_resultados,
470,1.25,50,0.02,0.3,0.025,0.07,,,,,,,,,sin_resultados,
471,1.25,50,0.02,0.3,0.025,0.06,,,,,,,,,sin_resultados,
472,1.25,50,0.02,0.3,0.03,0.05,,,,,,,,,sin_resultados,
473,1.25,50,0.02,0.3,0.03,0.06,,,,,,,,,sin_resultados,
474,1.25,50,0.02,0.3,0.03,0.07,,,,,,,,,sin_resultados,
475,1.25,50,0.02,0.3,0.035,0.05,,,,,,,,,sin_resultados,
476,1.25,50,0.02,0.3,0.035,0.07,,,,,,,,,sin_resultados,
477,1.25,50,0.02,0.3,0.035,0.06,,,,,,,,,sin_resultados,
478,1.25,50,0.02,0.35,0.025,0.05,,,,,,,,,sin_resultados,
479,1.25,50,0.02,0.35,0.025,0.06,,,,,,,,,sin_resultados,
480,1.25,50,0.02,0.35,0.025,0.07,,,,,,,,,sin_resultados,
481,1.25,50,0.02,0.35,0.03,0.05,,,,,,,,,sin_resultados,
482,1.25,50,0.02,0.35,0.03,0.06,,,,,,,,,sin_resultados,
483,1.25,50,0.02,0.35,0.03,0.07,,,,,,,,,sin_resultados,
484,1.25,50,0.02,0.35,0.035,0.05,,,,,,,,,sin_resultados,
485,1.25,50,0.02,0.35,0.035,0.07,,,,,,,,,sin_resultados,
486,1.25,50,0.02,0.35,0.035,0.06,,,,,,,,,sin_resultados,
487,1.5,20,0.01,0.25,0.025,0.05,,,,,,,,,sin_resultados,
488,1.5,20,0.01,0.25,0.025,0.06,,,,,,,,,sin_resultados,
489,1.5,20,0.01,0.25,0.03,0.06,,,,,,,,,sin_resultados,
490,1.5,20,0.01,0.25,0.025,0.07,,,,,,,,,sin_resultados,
491,1.5,20,0.01,0.25,0.03,0.05,,,,,,,,,sin_resultados,
492,1.5,20,0.01,0.25,0.03,0.07,,,,,,,,,sin_resultados,
493,1.5,20,0.01,0.25,0.035,0.05,,,,,,,,,sin_resultados,
494,1.5,20,0.01,0.25,0.035,0.07,,,,,,,,,sin_resultados,
495,1.5,20,0.01,0.25,0.035,0.06,,,,,,,,,sin_resultados,
496,1.5,20,0.01,0.3,0.025,0.05,,,,,,,,,sin_resultados,
497,1.5,20,0.01,0.3,0.025,0.06,,,,,,,,,sin_resultados,
498,1.5,20,0.01,0.3,0.025,0.07,,,,,,,,,sin_resultados,
499,1.5,20,0.01,0.3,0.03,0.05,,,,,,,,,sin_resultados,
500,1.5,20,0.01,0.3,0.03,0.07,,,,,,,,,sin_resultados,
501,1.5,20,0.01,0.3,0.03,0.06,,,,,,,,,sin_resultados,
502,1.5,20,0.01,0.3,0.035,0.05,,,,,,,,,sin_resultados,
503,1.5,20,0.01,0.3,0.035,0.06,,,,,,,,,sin_resultados,
504,1.5,20,0.01,0.35,0.025,0.05,,,,,,,,,sin_resultados,
505,1.5,20,0.01,0.3,0.035,0.07,,,,,,,,,sin_resultados,
506,1.5,20,0.01,0.35,0.025,0.06,,,,,,,,,sin_resultados,
507,1.5,20,0.01,0.35,0.025,0.07,,,,,,,,,sin_resultados,
508,1.5,20,0.01,0.35,0.03,0.05,,,,,,,,,sin_resultados,
509,1.5,20,0.01,0.35,0.03,0.06,,,,,,,,,sin_resultados,
510,1.5,20,0.01,0.35,0.03,0.07,,,,,,,,,sin_resultados,
511,1.5,20,0.01,0.35,0.035,0.05,,,,,,,,,sin_resultados,
512,1.5,20,0.01,0.35,0.035,0.06,,,,,,,,,sin_resultados,
513,1.5,20,0.01,0.35,0.035,0.07,,,,,,,,,sin_resultados,
514,1.5,20,0.015,0.25,0.025,0.05,,,,,,,,,sin_resultados,
515,1.5,20,0.015,0.25,0.025,0.06,,,,,,,,,sin_resultados,
516,1.5,20,0.015,0.25,0.025,0.07,,,,,,,,,sin_resultados,
517,1.5,20,0.015,0.25,0.03,0.05,,,,,,,,,sin_resultados,
518,1.5,20,0.015,0.25,0.03,0.06,,,,,,,,,sin_resultados,
519,1.5,20,0.015,0.25,0.03,0.07,,,,,,,,,sin_resultados,
520,1.5,20,0.015,0.25,0.035,0.05,,,,,,,,,sin_resultados,
521,1.5,20,0.015,0.25,0.035,0.07,,,,,,,,,sin_resultados,
522,1.5,20,0.015,0.25,0.035,0.06,,,,,,,,,sin_resultados,
523,1.5,20,0.015,0.3,0.025,0.05,,,,,,,,,sin_resultados,
524,1.5,20,0.015,0.3,0.025,0.06,,,,,,,,,sin_resultados,
525,1.5,20,0.015,0.3,0.025,0.07,,,,,,,,,sin_resultados,
526,1.5,20,0.015,0.3,0.03,0.05,,,,,,,,,sin_resultados,
527,1.5,20,0.015,0.3,0.03,0.06,,,,,,,,,sin_resultados,
528,1.5,20,0.015,0.3,0.03,0.07,,,,,,,,,sin_resultados,
529,1.5,20,0.015,0.3,0.035,0.06,,,,,,,,,sin_resultados,
530,1.5,20,0.015,0.3,0.035,0.05,,,,,,,,,sin_resultados,
531,1.5,20,0.015,0.3,0.035,0.07,,,,,,,,,sin_resultados,
532,1.5,20,0.015,0.35,0.025,0.05,,,,,,,,,sin_resultados,
533,1.5,20,0.015,0.35,0.025,0.06,,,,,,,,,sin_resultados,
534,1.5,20,0.015,0.35,0.025,0.07,,,,,,,,,sin_resultados,
535,1.5,20,0.015,0.35,0.03,0.05,,,,,,,,,sin_resultados,
536,1.5,20,0.015,0.35,0.03,0.06,,,,,,,,,sin_resultados,
537,1.5,20,0.015,0.35,0.03,0.07,,,,,,,,,sin_resultados,
