date,open,high,low,close,volume,ticker
2021-09-02 13:30:00+00:00,54.290000915527344,55.63999938964844,54.27000045776367,55.08000183105469,23293300,XOM
2021-09-03 13:30:00+00:00,55.119998931884766,55.31999969482422,54.599998474121094,54.869998931884766,13840000,XOM
2021-09-07 13:30:00+00:00,54.66999816894531,55.27000045776367,54.470001220703125,54.54999923706055,14354400,XOM
2021-09-08 13:30:00+00:00,54.790000915527344,55.18000030517578,54.0099983215332,54.04999923706055,18756700,XOM
2021-09-09 13:30:00+00:00,53.619998931884766,55.0,53.29999923706055,54.09000015258789,19110800,XOM
2021-09-10 13:30:00+00:00,55.189998626708984,55.22999954223633,53.95000076293945,53.97999954223633,15123700,XOM
2021-09-13 13:30:00+00:00,54.650001525878906,55.93000030517578,54.619998931884766,55.369998931884766,22052300,XOM
2021-09-14 13:30:00+00:00,55.689998626708984,55.77000045776367,54.40999984741211,54.58000183105469,19940300,XOM
2021-09-15 13:30:00+00:00,55.369998931884766,56.529998779296875,55.310001373291016,56.41999816894531,23240900,XOM
2021-09-16 13:30:00+00:00,56.459999084472656,56.459999084472656,55.5,55.81999969482422,17907200,XOM
2021-09-17 13:30:00+00:00,55.34000015258789,56.75,55.099998474121094,55.15999984741211,30000400,XOM
2021-09-20 13:30:00+00:00,53.779998779296875,54.16999816894531,52.959999084472656,53.689998626708984,27555100,XOM
2021-09-21 13:30:00+00:00,54.369998931884766,54.5099983215332,53.25,53.63999938964844,19696800,XOM
2021-09-22 13:30:00+00:00,54.43000030517578,55.90999984741211,54.369998931884766,55.209999084472656,25690600,XOM
2021-09-23 13:30:00+00:00,55.41999816894531,57.2400016784668,55.279998779296875,57.08000183105469,23069400,XOM
2021-09-24 13:30:00+00:00,56.70000076293945,57.81999969482422,56.68000030517578,57.59000015258789,22328600,XOM
2021-09-27 13:30:00+00:00,58.849998474121094,59.79999923706055,58.81999969482422,59.29999923706055,32972200,XOM
2021-09-28 13:30:00+00:00,59.900001525878906,60.47999954223633,59.5099983215332,59.91999816894531,37619300,XOM
2021-09-29 13:30:00+00:00,59.84000015258789,60.189998626708984,59.04999923706055,59.880001068115234,23422800,XOM
2021-09-30 13:30:00+00:00,60.119998931884766,60.16999816894531,58.810001373291016,58.81999969482422,31289600,XOM
2021-10-01 13:30:00+00:00,59.40999984741211,60.9900016784668,59.40999984741211,60.93000030517578,24407300,XOM
2021-10-04 13:30:00+00:00,61.31999969482422,62.06999969482422,60.95000076293945,61.720001220703125,33946700,XOM
2021-10-05 13:30:00+00:00,62.52000045776367,62.70000076293945,61.02000045776367,61.619998931884766,29641600,XOM
2021-10-06 13:30:00+00:00,60.470001220703125,61.119998931884766,59.75,60.4900016784668,25284900,XOM
2021-10-07 13:30:00+00:00,60.61000061035156,61.08000183105469,60.13999938964844,60.65999984741211,19513600,XOM
2021-10-08 13:30:00+00:00,61.25,62.41999816894531,61.25,62.18000030517578,22186900,XOM
2021-10-11 13:30:00+00:00,63.029998779296875,63.060001373291016,61.5,61.560001373291016,22121500,XOM
2021-10-12 13:30:00+00:00,61.56999969482422,61.97999954223633,60.849998474121094,61.2400016784668,20198600,XOM
2021-10-13 13:30:00+00:00,60.779998779296875,61.38999938964844,60.209999084472656,61.06999969482422,14991700,XOM
2021-10-14 13:30:00+00:00,61.709999084472656,62.220001220703125,61.16999816894531,62.0,18594500,XOM
2021-10-15 13:30:00+00:00,62.72999954223633,63.06999969482422,62.439998626708984,62.59000015258789,16092600,XOM
2021-10-18 13:30:00+00:00,63.09000015258789,63.13999938964844,62.27000045776367,62.560001373291016,18282800,XOM
2021-10-19 13:30:00+00:00,62.869998931884766,63.61000061035156,62.66999816894531,63.5,18933200,XOM
2021-10-20 13:30:00+00:00,62.88999938964844,63.869998931884766,62.720001220703125,63.849998474121094,14305200,XOM
2021-10-21 13:30:00+00:00,63.470001220703125,63.63999938964844,62.349998474121094,62.689998626708984,16564600,XOM
2021-10-22 13:30:00+00:00,62.77000045776367,63.220001220703125,62.349998474121094,63.119998931884766,14266800,XOM
2021-10-25 13:30:00+00:00,63.720001220703125,64.41999816894531,63.58000183105469,64.3499984741211,17939800,XOM
2021-10-26 13:30:00+00:00,64.48999786376953,65.94000244140625,64.36000061035156,65.83999633789062,25585100,XOM
2021-10-27 13:30:00+00:00,65.16000366210938,65.25,63.97999954223633,64.12999725341797,21764500,XOM
2021-10-28 13:30:00+00:00,63.81999969482422,64.47000122070312,63.630001068115234,64.30999755859375,16626400,XOM
2021-10-29 13:30:00+00:00,65.05000305175781,65.36000061035156,64.33000183105469,64.47000122070312,23966300,XOM
2021-11-01 13:30:00+00:00,65.06999969482422,66.08000183105469,65.0199966430664,65.62999725341797,19656400,XOM
2021-11-02 13:30:00+00:00,65.02999877929688,65.44999694824219,64.66000366210938,64.81999969482422,16300000,XOM
2021-11-03 13:30:00+00:00,64.04000091552734,64.44999694824219,63.65999984741211,63.93000030517578,17372800,XOM
2021-11-04 13:30:00+00:00,64.68000030517578,64.88999938964844,63.83000183105469,64.41000366210938,17720100,XOM
2021-11-05 13:30:00+00:00,65.05000305175781,65.33000183105469,64.55999755859375,65.0199966430664,18565100,XOM
2021-11-08 14:30:00+00:00,65.55000305175781,66.37999725341797,65.37999725341797,65.72000122070312,17696000,XOM
2021-11-09 14:30:00+00:00,65.7699966430664,66.37000274658203,65.30999755859375,66.36000061035156,18781300,XOM
2021-11-10 14:30:00+00:00,65.31999969482422,65.6500015258789,63.77000045776367,64.19000244140625,20177200,XOM
2021-11-11 14:30:00+00:00,64.19000244140625,64.83000183105469,64.0199966430664,64.30999755859375,13319300,XOM
2021-11-12 14:30:00+00:00,63.959999084472656,64.37000274658203,63.58000183105469,63.81999969482422,18158900,XOM
2021-11-15 14:30:00+00:00,63.7599983215332,64.7699966430664,63.220001220703125,64.37000274658203,18849200,XOM
2021-11-16 14:30:00+00:00,64.33999633789062,65.37000274658203,64.33999633789062,65.0199966430664,17028700,XOM
2021-11-17 14:30:00+00:00,64.37999725341797,65.23999786376953,64.18000030517578,64.30999755859375,15497000,XOM
2021-11-18 14:30:00+00:00,64.16000366210938,64.52999877929688,63.11000061035156,63.61000061035156,16948200,XOM
2021-11-19 14:30:00+00:00,61.88999938964844,62.029998779296875,60.40999984741211,60.66999816894531,32035500,XOM
2021-11-22 14:30:00+00:00,60.31999969482422,62.540000915527344,60.31999969482422,61.5099983215332,21994400,XOM
2021-11-23 14:30:00+00:00,62.189998626708984,63.380001068115234,61.91999816894531,63.130001068115234,21185900,XOM
2021-11-24 14:30:00+00:00,62.58000183105469,63.849998474121094,62.58000183105469,63.47999954223633,15869700,XOM
2021-11-26 14:30:00+00:00,60.52000045776367,61.41999816894531,59.540000915527344,61.25,24979600,XOM
2021-11-29 14:30:00+00:00,62.56999969482422,63.13999938964844,61.290000915527344,61.59000015258789,18946400,XOM
2021-11-30 14:30:00+00:00,60.459999084472656,61.189998626708984,59.65999984741211,59.84000015258789,34979800,XOM
2021-12-01 14:30:00+00:00,60.900001525878906,62.029998779296875,59.75,59.790000915527344,30630600,XOM
2021-12-02 14:30:00+00:00,59.7400016784668,61.58000183105469,59.13999938964844,61.279998779296875,29216000,XOM
2021-12-03 14:30:00+00:00,61.91999816894531,62.22999954223633,60.349998474121094,60.88999938964844,22014700,XOM
2021-12-06 14:30:00+00:00,61.720001220703125,62.15999984741211,61.41999816894531,61.58000183105469,19210500,XOM
2021-12-07 14:30:00+00:00,62.34000015258789,63.029998779296875,62.099998474121094,62.27000045776367,19800400,XOM
2021-12-08 14:30:00+00:00,62.61000061035156,63.189998626708984,62.34000015258789,62.45000076293945,18214400,XOM
2021-12-09 14:30:00+00:00,62.04999923706055,62.77000045776367,61.810001373291016,62.61000061035156,16910300,XOM
2021-12-10 14:30:00+00:00,63.27000045776367,63.349998474121094,62.22999954223633,63.0099983215332,17942400,XOM
2021-12-13 14:30:00+00:00,62.470001220703125,62.720001220703125,61.349998474121094,61.630001068115234,17793700,XOM
2021-12-14 14:30:00+00:00,61.2599983215332,62.470001220703125,61.220001220703125,61.540000915527344,22551100,XOM
2021-12-15 14:30:00+00:00,61.189998626708984,61.5,60.0099983215332,61.27000045776367,19961900,XOM
2021-12-16 14:30:00+00:00,61.439998626708984,62.45000076293945,61.29999923706055,61.369998931884766,21187800,XOM
2021-12-17 14:30:00+00:00,60.95000076293945,61.279998779296875,59.689998626708984,60.029998779296875,44338100,XOM
2021-12-20 14:30:00+00:00,58.790000915527344,59.25,57.959999084472656,59.15999984741211,21819300,XOM
2021-12-21 14:30:00+00:00,59.75,60.68000030517578,59.720001220703125,60.5,19798900,XOM
2021-12-22 14:30:00+00:00,60.34000015258789,61.369998931884766,59.970001220703125,60.9900016784668,14058300,XOM
2021-12-23 14:30:00+00:00,61.16999816894531,61.84000015258789,61.0,61.02000045776367,13543300,XOM
2021-12-27 14:30:00+00:00,60.93000030517578,61.95000076293945,60.41999816894531,61.88999938964844,12593700,XOM
2021-12-28 14:30:00+00:00,61.90999984741211,62.310001373291016,61.400001525878906,61.689998626708984,12781000,XOM
2021-12-29 14:30:00+00:00,61.47999954223633,61.599998474121094,60.91999816894531,61.150001525878906,12733600,XOM
2021-12-30 14:30:00+00:00,61.220001220703125,61.599998474121094,60.77000045776367,60.790000915527344,11940300,XOM
2021-12-31 14:30:00+00:00,60.7400016784668,61.470001220703125,60.70000076293945,61.189998626708984,14072000,XOM
2022-01-03 14:30:00+00:00,61.2400016784668,63.599998474121094,61.209999084472656,63.540000915527344,24282400,XOM
2022-01-04 14:30:00+00:00,64.12999725341797,66.19000244140625,64.0999984741211,65.93000030517578,38584000,XOM
2022-01-05 14:30:00+00:00,66.5,67.61000061035156,66.4800033569336,66.75,34033300,XOM
2022-01-06 14:30:00+00:00,68.0,68.4800033569336,67.06999969482422,68.31999969482422,30668500,XOM
2022-01-07 14:30:00+00:00,68.5199966430664,69.18000030517578,67.9800033569336,68.87999725341797,23985400,XOM
2022-01-10 14:30:00+00:00,68.97000122070312,69.16999816894531,67.94999694824219,68.47000122070312,22760300,XOM
2022-01-11 14:30:00+00:00,68.88999938964844,71.4000015258789,68.58000183105469,71.3499984741211,32936100,XOM
2022-01-12 14:30:00+00:00,71.13999938964844,71.80999755859375,70.63999938964844,71.13999938964844,23045100,XOM
2022-01-13 14:30:00+00:00,71.12000274658203,71.58000183105469,70.30999755859375,70.62999725341797,21043200,XOM
2022-01-14 14:30:00+00:00,70.6500015258789,72.1500015258789,70.5999984741211,71.87000274658203,23012900,XOM
2022-01-18 14:30:00+00:00,72.81999969482422,73.87999725341797,72.01000213623047,73.08000183105469,32841200,XOM
2022-01-19 14:30:00+00:00,73.75,73.86000061035156,72.55000305175781,73.11000061035156,26431600,XOM
2022-01-20 14:30:00+00:00,72.5,74.37000274658203,72.26000213623047,73.2699966430664,26774600,XOM
2022-01-21 14:30:00+00:00,73.18000030517578,73.18000030517578,71.04000091552734,72.16999816894531,35995200,XOM
2022-01-24 14:30:00+00:00,70.87999725341797,73.08000183105469,69.80999755859375,72.79000091552734,41507000,XOM
2022-01-25 14:30:00+00:00,72.58999633789062,75.23999786376953,71.38999938964844,74.93000030517578,39278400,XOM
2022-01-26 14:30:00+00:00,75.43000030517578,76.0,73.48999786376953,74.16999816894531,35252400,XOM
2022-01-27 14:30:00+00:00,75.45999908447266,76.01000213623047,73.98999786376953,75.12000274658203,29174700,XOM
2022-01-28 14:30:00+00:00,74.97000122070312,75.62000274658203,73.94999694824219,75.27999877929688,30595700,XOM
2022-01-31 14:30:00+00:00,74.97000122070312,76.41999816894531,74.2699966430664,75.95999908447266,36085500,XOM
2022-02-01 14:30:00+00:00,76.44999694824219,81.51000213623047,76.2699966430664,80.83000183105469,61033100,XOM
2022-02-02 14:30:00+00:00,80.05999755859375,80.80999755859375,79.1500015258789,80.62000274658203,30299300,XOM
2022-02-03 14:30:00+00:00,80.08999633789062,80.30999755859375,79.0199966430664,79.68000030517578,28529400,XOM
2022-02-04 14:30:00+00:00,80.87000274658203,82.52999877929688,80.87000274658203,81.41000366210938,32197500,XOM
2022-02-07 14:30:00+00:00,81.13999938964844,83.08000183105469,80.63999938964844,82.38999938964844,34949200,XOM
2022-02-08 14:30:00+00:00,82.2699966430664,82.5,79.91999816894531,80.26000213623047,34356300,XOM
2022-02-09 14:30:00+00:00,79.58000183105469,80.02999877929688,78.70999908447266,79.0,40106100,XOM
2022-02-10 14:30:00+00:00,78.72000122070312,79.68000030517578,77.79000091552734,78.23999786376953,28527700,XOM
2022-02-11 14:30:00+00:00,78.62000274658203,80.31999969482422,78.2300033569336,80.20999908447266,42002100,XOM
2022-02-14 14:30:00+00:00,79.58000183105469,79.83999633789062,77.05000305175781,78.9800033569336,34652800,XOM
2022-02-15 14:30:00+00:00,76.9000015258789,78.19000244140625,76.41999816894531,77.98999786376953,25075100,XOM
2022-02-16 14:30:00+00:00,78.79000091552734,79.7300033569336,78.04000091552734,78.3499984741211,21733800,XOM
2022-02-17 14:30:00+00:00,78.4800033569336,79.12000274658203,77.94999694824219,78.2300033569336,23738800,XOM
2022-02-18 14:30:00+00:00,77.16000366210938,78.16999816894531,76.88999938964844,77.36000061035156,23394800,XOM
2022-02-22 14:30:00+00:00,79.66999816894531,79.79000091552734,75.30999755859375,76.45999908447266,35947800,XOM
2022-02-23 14:30:00+00:00,76.45999908447266,77.47000122070312,76.12999725341797,76.7699966430664,25385000,XOM
2022-02-24 14:30:00+00:00,79.0,79.02999877929688,74.02999877929688,75.80000305175781,46199900,XOM
2022-02-25 14:30:00+00:00,76.69000244140625,77.98999786376953,76.26000213623047,77.83999633789062,28310300,XOM
2022-02-28 14:30:00+00:00,76.51000213623047,78.93000030517578,76.19999694824219,78.41999816894531,32204600,XOM
2022-03-01 14:30:00+00:00,78.7699966430664,80.6500015258789,78.33000183105469,79.16999816894531,40002300,XOM
2022-03-02 14:30:00+00:00,80.5999984741211,82.1500015258789,79.81999969482422,80.52999877929688,44321400,XOM
2022-03-03 14:30:00+00:00,79.86000061035156,81.7699966430664,79.62999725341797,81.04000091552734,30196600,XOM
2022-03-04 14:30:00+00:00,81.05000305175781,84.27999877929688,80.66000366210938,84.08999633789062,42802200,XOM
2022-03-07 14:30:00+00:00,84.91999816894531,87.2300033569336,83.9000015258789,87.12000274658203,55207900,XOM
2022-03-08 14:30:00+00:00,89.05000305175781,91.51000213623047,85.43000030517578,87.77999877929688,72082300,XOM
2022-03-09 14:30:00+00:00,84.02999877929688,86.56999969482422,81.5999984741211,82.79000091552734,65466700,XOM
2022-03-10 14:30:00+00:00,84.01000213623047,85.68000030517578,82.9000015258789,85.36000061035156,44644200,XOM
2022-03-11 14:30:00+00:00,84.06999969482422,86.2300033569336,83.97000122070312,84.91999816894531,35303400,XOM
2022-03-14 13:30:00+00:00,83.05999755859375,83.44999694824219,80.5,81.87999725341797,37462600,XOM
2022-03-15 13:30:00+00:00,78.81999969482422,79.16999816894531,76.37000274658203,77.22000122070312,47957900,XOM
2022-03-16 13:30:00+00:00,77.80999755859375,78.62000274658203,76.25,76.93000030517578,37812300,XOM
2022-03-17 13:30:00+00:00,78.18000030517578,79.1500015258789,77.06999969482422,78.9800033569336,34041900,XOM
2022-03-18 13:30:00+00:00,79.05999755859375,79.38999938964844,78.0999984741211,78.66999816894531,41461500,XOM
2022-03-21 13:30:00+00:00,80.12000274658203,82.5199966430664,79.73999786376953,82.19999694824219,33089300,XOM
2022-03-22 13:30:00+00:00,81.62999725341797,82.19999694824219,80.79000091552734,81.83999633789062,23132200,XOM
2022-03-23 13:30:00+00:00,83.33999633789062,84.2699966430664,83.05000305175781,83.12999725341797,27716300,XOM
2022-03-24 13:30:00+00:00,83.45999908447266,84.6500015258789,82.75,83.37999725341797,19871600,XOM
2022-03-25 13:30:00+00:00,82.91999816894531,85.48999786376953,82.79000091552734,85.19999694824219,22398300,XOM
2022-03-28 13:30:00+00:00,83.16999816894531,83.30999755859375,82.0199966430664,82.80999755859375,21552400,XOM
2022-03-29 13:30:00+00:00,80.80999755859375,82.48999786376953,79.76000213623047,82.37000274658203,27036300,XOM
2022-03-30 13:30:00+00:00,83.05999755859375,84.01000213623047,82.70999908447266,83.77999877929688,22079000,XOM
2022-03-31 13:30:00+00:00,82.87000274658203,84.4000015258789,82.55000305175781,82.58999633789062,27861500,XOM
2022-04-01 13:30:00+00:00,81.98999786376953,84.13999938964844,81.98999786376953,83.12000274658203,18671100,XOM
2022-04-04 13:30:00+00:00,83.55999755859375,83.66000366210938,82.05000305175781,83.16000366210938,20869400,XOM
2022-04-05 13:30:00+00:00,83.5,85.06999969482422,82.55999755859375,82.7300033569336,21753100,XOM
2022-04-06 13:30:00+00:00,83.41999816894531,84.69999694824219,82.94000244140625,83.6500015258789,24768200,XOM
2022-04-07 13:30:00+00:00,83.83000183105469,85.44000244140625,82.70999908447266,85.05000305175781,26122000,XOM
2022-04-08 13:30:00+00:00,85.16999816894531,87.20999908447266,85.16999816894531,86.83999633789062,24866500,XOM
2022-04-11 13:30:00+00:00,85.77999877929688,85.93000030517578,83.5,83.8499984741211,21800100,XOM
2022-04-12 13:30:00+00:00,85.70999908447266,86.81999969482422,85.37999725341797,85.5999984741211,22444200,XOM
2022-04-13 13:30:00+00:00,86.61000061035156,87.11000061035156,85.19000244140625,86.80999755859375,19306800,XOM
2022-04-14 13:30:00+00:00,86.66999816894531,88.45999908447266,86.2300033569336,87.83000183105469,24566400,XOM
2022-04-18 13:30:00+00:00,88.5,88.88999938964844,87.75,88.55000305175781,19032300,XOM
2022-04-19 13:30:00+00:00,88.01000213623047,88.66000366210938,87.2699966430664,87.76000213623047,20382600,XOM
2022-04-20 13:30:00+00:00,87.97000122070312,88.5,87.30000305175781,87.95999908447266,20689400,XOM
2022-04-21 13:30:00+00:00,88.94999694824219,89.80000305175781,86.79000091552734,87.02999877929688,29010900,XOM
2022-04-22 13:30:00+00:00,86.66000366210938,88.12000274658203,85.0,85.12999725341797,23591600,XOM
2022-04-25 13:30:00+00:00,82.37000274658203,82.66000366210938,79.29000091552734,82.26000213623047,37698300,XOM
2022-04-26 13:30:00+00:00,82.7300033569336,84.72000122070312,82.18000030517578,82.29000091552734,28941500,XOM
2022-04-27 13:30:00+00:00,83.38999938964844,85.4800033569336,82.27999877929688,84.63999938964844,32773000,XOM
2022-04-28 13:30:00+00:00,84.87999725341797,88.13999938964844,84.06999969482422,87.19999694824219,33683800,XOM
2022-04-29 13:30:00+00:00,88.13999938964844,88.13999938964844,84.69999694824219,85.25,34656500,XOM
2022-05-02 13:30:00+00:00,85.01000213623047,87.04000091552734,84.62999725341797,86.41000366210938,36335200,XOM
2022-05-03 13:30:00+00:00,86.26000213623047,88.77999877929688,86.12000274658203,88.19000244140625,33908100,XOM
2022-05-04 13:30:00+00:00,89.5,91.87999725341797,88.91000366210938,91.69999694824219,46188400,XOM
2022-05-05 13:30:00+00:00,92.04000091552734,92.05000305175781,88.38999938964844,90.30999755859375,41013400,XOM
2022-05-06 13:30:00+00:00,90.9800033569336,91.81999969482422,89.3499984741211,91.69000244140625,29619300,XOM
2022-05-09 13:30:00+00:00,89.44000244140625,89.55999755859375,84.0199966430664,84.45999908447266,45851600,XOM
2022-05-10 13:30:00+00:00,85.63999938964844,86.88999938964844,83.5199966430664,85.0199966430664,34483200,XOM
2022-05-11 13:30:00+00:00,86.43000030517578,88.94000244140625,86.27999877929688,86.79000091552734,33020600,XOM
2022-05-12 13:30:00+00:00,85.94999694824219,86.37999725341797,83.4000015258789,86.30000305175781,29491500,XOM
2022-05-13 13:30:00+00:00,87.36000061035156,88.94999694824219,86.3499984741211,88.86000061035156,25798400,XOM
2022-05-16 13:30:00+00:00,88.9800033569336,91.9800033569336,88.97000122070312,90.94999694824219,26101200,XOM
2022-05-17 13:30:00+00:00,91.7300033569336,92.44999694824219,91.12000274658203,92.11000061035156,23120700,XOM
2022-05-18 13:30:00+00:00,92.51000213623047,92.91999816894531,89.83000183105469,90.6500015258789,25451200,XOM
2022-05-19 13:30:00+00:00,89.0,92.30000305175781,89.0,91.13999938964844,24387400,XOM
2022-05-20 13:30:00+00:00,91.93000030517578,93.58999633789062,90.4000015258789,91.86000061035156,28795000,XOM
2022-05-23 13:30:00+00:00,92.66000366210938,94.7699966430664,92.55000305175781,93.88999938964844,27239300,XOM
2022-05-24 13:30:00+00:00,92.81999969482422,94.79000091552734,92.31999969482422,94.4000015258789,24293300,XOM
2022-05-25 13:30:00+00:00,94.58000183105469,96.52999877929688,94.47000122070312,96.30000305175781,29947800,XOM
2022-05-26 13:30:00+00:00,96.5999984741211,97.43000030517578,96.19999694824219,96.63999938964844,24314800,XOM
2022-05-27 13:30:00+00:00,95.94999694824219,97.93000030517578,95.30000305175781,97.58999633789062,25588800,XOM
2022-05-31 13:30:00+00:00,98.55999755859375,99.77999877929688,95.70999908447266,96.0,44888100,XOM
2022-06-01 13:30:00+00:00,97.0199966430664,98.70999908447266,96.62000274658203,97.83999633789062,25815400,XOM
2022-06-02 13:30:00+00:00,97.29000091552734,98.0999984741211,96.79000091552734,97.66999816894531,19089100,XOM
2022-06-03 13:30:00+00:00,97.9000015258789,99.66000366210938,97.9000015258789,99.08999633789062,21038200,XOM
2022-06-06 13:30:00+00:00,99.18000030517578,99.77999877929688,98.66999816894531,98.83999633789062,20682100,XOM
2022-06-07 13:30:00+00:00,99.69999694824219,103.43000030517578,99.48999786376953,103.37000274658203,37810200,XOM
2022-06-08 13:30:00+00:00,103.48999786376953,105.56999969482422,102.9800033569336,104.58999633789062,31613200,XOM
2022-06-09 13:30:00+00:00,103.41999816894531,104.56999969482422,102.16000366210938,102.33000183105469,26607000,XOM
2022-06-10 13:30:00+00:00,101.94000244140625,103.3499984741211,99.79000091552734,100.45999908447266,30950500,XOM
2022-06-13 13:30:00+00:00,97.5199966430664,97.7699966430664,93.91999816894531,95.8499984741211,33421000,XOM
2022-06-14 13:30:00+00:00,97.41000366210938,98.66999816894531,95.2699966430664,96.0999984741211,31264000,XOM
2022-06-15 13:30:00+00:00,95.98999786376953,96.56999969482422,93.2699966430664,94.88999938964844,29620800,XOM
2022-06-16 13:30:00+00:00,92.41000366210938,93.12999725341797,90.27999877929688,91.38999938964844,35696700,XOM
2022-06-17 13:30:00+00:00,90.95999908447266,91.3499984741211,85.66000366210938,86.12000274658203,64610200,XOM
2022-06-21 13:30:00+00:00,88.58000183105469,92.52999877929688,88.5199966430664,91.4800033569336,35951500,XOM
2022-06-22 13:30:00+00:00,87.54000091552734,89.76000213623047,87.52999877929688,87.86000061035156,29727200,XOM
2022-06-23 13:30:00+00:00,88.66000366210938,89.05000305175781,83.5199966430664,85.20999908447266,35757200,XOM
2022-06-24 13:30:00+00:00,86.94999694824219,88.4000015258789,85.80999755859375,86.9000015258789,26639000,XOM
2022-06-27 13:30:00+00:00,87.80999755859375,90.04000091552734,87.66999816894531,89.02999877929688,25478700,XOM
2022-06-28 13:30:00+00:00,91.12000274658203,93.23999786376953,90.3499984741211,91.5,33096900,XOM
2022-06-29 13:30:00+00:00,92.9800033569336,93.19999694824219,87.76000213623047,88.12000274658203,25400900,XOM
2022-06-30 13:30:00+00:00,86.13999938964844,87.5999984741211,84.66999816894531,85.63999938964844,39948100,XOM
2022-07-01 13:30:00+00:00,86.73999786376953,87.87999725341797,84.70999908447266,87.55000305175781,26327900,XOM
2022-07-05 13:30:00+00:00,86.33999633789062,86.69999694824219,83.01000213623047,84.80999755859375,34591100,XOM
2022-07-06 13:30:00+00:00,83.76000213623047,85.2300033569336,81.01000213623047,83.27999877929688,33375700,XOM
2022-07-07 13:30:00+00:00,85.37999725341797,86.76000213623047,85.30000305175781,85.94000244140625,23817400,XOM
2022-07-08 13:30:00+00:00,86.94999694824219,87.30000305175781,84.93000030517578,86.08000183105469,17673800,XOM
2022-07-11 13:30:00+00:00,85.16999816894531,86.12000274658203,84.36000061035156,85.63999938964844,15603800,XOM
2022-07-12 13:30:00+00:00,83.77999877929688,85.05000305175781,82.86000061035156,84.5,21013000,XOM
2022-07-13 13:30:00+00:00,83.37999725341797,86.30999755859375,83.30000305175781,84.83999633789062,19928600,XOM
2022-07-14 13:30:00+00:00,81.8499984741211,83.30999755859375,80.69000244140625,83.13999938964844,26343000,XOM
2022-07-15 13:30:00+00:00,84.80000305175781,84.87999725341797,82.9000015258789,84.54000091552734,17243700,XOM
