ticker,entry_day,exit_day,entry_px,exit_px,qty,ret,pnl,bars_held,exit_reason,is_stop
AAPL,2025-12-23,2026-01-07,271.00250283151985,260.3518559617981,22.0,-0.039300916996855895,-234.3142311338786,10,stop,True
AMZN,2025-12-23,2026-01-20,229.19743637897673,230.76369834039897,26.0,0.006833680106405948,40.722810996978296,18,stop,True
AAPL,2026-01-12,2026-01-20,259.31550216105467,246.00620746906742,23.0,-0.05132471672951189,-306.1137779157067,6,stop,True
NVDA,2025-12-31,2026-02-04,189.68375026809252,175.3675551229577,31.0,-0.07547401991420355,-443.80204949917965,24,stop,True
AMZN,2026-01-22,2026-02-05,234.19043582601287,224.55014499209327,25.0,-0.041164323384588086,-241.00727084799018,11,stop,True
AAPL,2026-01-27,2026-02-12,259.3255179326355,262.52718341194236,23.0,0.012346125845349887,73.6383060240583,13,stop,True
XOM,2025-12-22,2026-02-13,117.41040871336403,148.96126981049593,51.0,0.268722862332909,1609.093915953727,37,stop,True
XOM,2026-04-10,2026-06-05,154.1324256922815,149.8300379848078,39.0,-0.02791357943112638,-167.7931205914737,40,time_stop,False
AAPL,2026-04-10,2026-06-05,260.1360014975679,307.1555893791737,23.0,0.18075002156918063,1081.4505212769332,40,time_stop,False
XOM,2026-06-08,2026-06-15,151.25070812885758,139.51641365931303,40.0,-0.07758174896971426,-469.37177878178204,6,stop,True
AMZN,2026-06-03,2026-06-22,254.85281972208074,232.65845195482277,23.0,-0.08708700100497657,-510.47045864693337,13,stop,True
GOOGL,2026-06-03,2026-06-23,362.247221329628,340.1448941547006,16.0,-0.061014483682720555,-353.637234798839,14,stop,True
GOOGL,2026-07-10,2026-07-23,357.74452127305875,320.61619283808847,16.0,-0.1037844781042252,-594.0532549595246,10,stop,True
AMZN,2026-07-13,2026-07-27,244.82680345379393,230.67827901943326,24.0,-0.05778993245333497,-339.564586424656,11,stop,True
NVDA,2026-06-08,2026-08-04,210.30610161220397,211.81283749124592,28.0,0.00716448960582361,42.188604613174334,40,time_stop,False
XOM,2026-06-16,2026-08-12,140.2741248819012,159.65414038351497,43.0,0.13815816365227795,833.340666569392,40,time_stop,False
