as_of,revenue,eps,available_at
2024-07-31 00:00:00+00:00,478109000.0,-0.74,2024-09-14 00:00:00+00:00
2024-10-31 00:00:00+00:00,529375000.0,-0.13,2024-12-15 00:00:00+00:00
2025-01-31 00:00:00+00:00,548398000.0,0.19,2025-03-17 00:00:00+00:00
2025-04-30 00:00:00+00:00,549014000.0,-0.46,2025-06-14 00:00:00+00:00
2025-07-31 00:00:00+00:00,591402000.0,-0.58,2025-09-14 00:00:00+00:00
