as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,1881653.0,0.77,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,1802946.0,0.003249,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,1973827.0,-0.89,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,1758453.0,0.33,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,2591840.0,0.82,2025-08-14 00:00:00+00:00
