as_of,revenue,available_at
2024-06-30 00:00:00+00:00,116235000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,118492000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,115951000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,124954000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,198046000.0,2025-08-14 00:00:00+00:00
