as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,0.23,537267000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.917369,564690000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,0.353141,593641000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.411765,568247000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.053381,578665000.0,2025-08-14 00:00:00+00:00
