as_of,revenue,eps,available_at
2024-07-31 00:00:00+00:00,142227.0,-5.1,2024-09-14 00:00:00+00:00
2024-10-31 00:00:00+00:00,170528.0,-2.34,2024-12-15 00:00:00+00:00
2025-01-31 00:00:00+00:00,152682.0,-1.57,2025-03-17 00:00:00+00:00
2025-04-30 00:00:00+00:00,404023.0,,2025-06-14 00:00:00+00:00
2025-07-31 00:00:00+00:00,190058.0,-1.27,2025-09-14 00:00:00+00:00
