as_of,eps,revenue,available_at
2024-03-31 00:00:00+00:00,-0.03,,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,0.09,5998219.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-0.01,233201.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,4310570.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-0.12,-7082413.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.06,5488397.0,2025-08-14 00:00:00+00:00
