as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,0.02,14458202.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.01,13104302.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,0.51,27289486.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.74,36462097.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.05,17264615.0,2025-08-14 00:00:00+00:00
