as_of,revenue,eps,available_at
2024-08-31 00:00:00+00:00,237200000.0,-2.21,2024-10-15 00:00:00+00:00
2024-11-30 00:00:00+00:00,544600000.0,1.71,2025-01-14 00:00:00+00:00
2025-02-28 00:00:00+00:00,335400000.0,-0.13,2025-04-14 00:00:00+00:00
2025-05-31 00:00:00+00:00,508300000.0,0.59,2025-07-15 00:00:00+00:00
2025-08-31 00:00:00+00:00,225600000.0,-2.83,2025-10-15 00:00:00+00:00
