as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,0.4125,2302000000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.4525,2395000000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,0.4975,2421000000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.485,2310000000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.51,2469000000.0,2025-08-14 00:00:00+00:00
