as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,4950000.0,-1.99,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,4129000.0,-1.5,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,5090000.0,-2.1,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,3375000.0,-1.8,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,2057000.0,-1.24,2025-08-14 00:00:00+00:00
