as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,-0.428,771000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-0.496,1266000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,-0.463,1263000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-0.598,1064000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-0.551,1340000.0,2025-08-14 00:00:00+00:00
