as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,3701000000.0,0.49,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,3619000000.0,0.46,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,3539000000.0,0.38,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,3423000000.0,0.34,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,3574000000.0,0.44,2025-08-14 00:00:00+00:00
