as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,117989000.0,-0.25,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,118728000.0,-0.24,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,134637000.0,-0.22,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,119152000.0,-0.18,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,130926000.0,-0.13,2025-08-14 00:00:00+00:00
