as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,42069000.0,0.18,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,41282000.0,0.1,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,44329000.0,0.21,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,40086000.0,0.14,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,44301000.0,0.2,2025-08-14 00:00:00+00:00
