as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,357250000.0,0.54,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,360266000.0,0.54,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,372536000.0,0.459227,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,380912000.0,0.58,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,380848000.0,0.56,2025-08-14 00:00:00+00:00
