as_of,revenue,available_at
2024-06-30 00:00:00+00:00,22469543.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,25056904.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,30228287.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,23706790.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,25084631.0,2025-08-14 00:00:00+00:00
