as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,254293000.0,0.71,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,261168000.0,0.7,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,261040000.0,0.69,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,289020000.0,0.59,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,305393000.0,0.85,2025-08-14 00:00:00+00:00
