as_of,eps,revenue,available_at
2024-03-31 00:00:00+00:00,-8.33833,,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,-7.67,16370000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-1.05,14436000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,14900000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-2.26226,5004000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-7.42,9896000.0,2025-08-14 00:00:00+00:00
