as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,24840000.0,0.42,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,24833000.0,0.48,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,26265000.0,0.61,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,27352000.0,0.51,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,29318000.0,0.56,2025-08-14 00:00:00+00:00
