as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,5274000.0,0.05,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,5208000.0,0.04,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,5199000.0,0.06,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,4996000.0,0.02,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,4752000.0,0.02,2025-08-14 00:00:00+00:00
