as_of,eps,revenue,available_at
2024-03-31 00:00:00+00:00,-0.04,,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,-0.17,11449089.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-0.8,12682437.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,12317566.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-0.21,12169711.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-0.13,14087529.0,2025-08-14 00:00:00+00:00
