as_of,revenue,eps,available_at
2024-07-31 00:00:00+00:00,42651000.0,-1.47,2024-09-14 00:00:00+00:00
2024-10-31 00:00:00+00:00,53702000.0,-0.23,2024-12-15 00:00:00+00:00
2025-01-31 00:00:00+00:00,46414000.0,-0.67,2025-03-17 00:00:00+00:00
2025-04-30 00:00:00+00:00,40867000.0,-0.62,2025-06-14 00:00:00+00:00
2025-07-31 00:00:00+00:00,45806000.0,-0.58,2025-09-14 00:00:00+00:00
