as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,-0.62,127630000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-0.07,162140000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,-0.03,211270000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-0.03,213371000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.05,257291000.0,2025-08-14 00:00:00+00:00
