as_of,revenue,available_at
2024-06-30 00:00:00+00:00,36808000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,24102000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,42223000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,48959000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,43565000.0,2025-08-14 00:00:00+00:00
