as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,167334000.0,0.02,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,161233000.0,0.18,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,164204000.0,0.1,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,160843000.0,0.09,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,163620000.0,0.17,2025-08-14 00:00:00+00:00
