as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,2045000000.0,0.13,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,2162000000.0,0.64,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,2812000000.0,0.998779,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,2360000000.0,-0.525797,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,2680000000.0,0.69,2025-08-14 00:00:00+00:00
