as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,3109038.0,0.05,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,3200276.0,0.1,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,3186926.0,0.01,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,3126304.0,0.05,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,3194378.0,0.06,2025-08-14 00:00:00+00:00
