as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,890700000.0,2.79,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,628500000.0,0.86,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,624200000.0,0.95,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,642600000.0,1.02,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,934400000.0,2.99,2025-08-14 00:00:00+00:00
