as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,8306000.0,0.02,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,9701000.0,0.06,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,10235000.0,0.07,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,8448000.0,0.04,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,9654000.0,0.05,2025-08-14 00:00:00+00:00
