as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,22454000.0,0.87,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,25115000.0,0.85,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,24343000.0,0.79,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,31233000.0,-1.3,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,42825000.0,0.9,2025-08-14 00:00:00+00:00
