as_of,revenue,available_at
2024-06-30 00:00:00+00:00,254223.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,145633.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,245133.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,923223.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,1327181.0,2025-08-14 00:00:00+00:00
