as_of,eps,revenue,available_at
2024-03-31 00:00:00+00:00,-0.46,,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,-0.05,4454301.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-0.21,6331606.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,6436900.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-0.03,6927469.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-0.04,6883004.0,2025-08-14 00:00:00+00:00
