as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,1.53,502951000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,1.8,503773000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,1.77,533772000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,1.87,507692000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,1.91,540959000.0,2025-08-14 00:00:00+00:00
