as_of,revenue,available_at
2024-06-30 00:00:00+00:00,5166526.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,3666375.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,3704707.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,3096648.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,1827191.0,2025-08-14 00:00:00+00:00
