as_of,eps,revenue,available_at
2024-12-31 00:00:00+00:00,-0.916256,0.0,2025-02-14 00:00:00+00:00
2025-06-30 00:00:00+00:00,-4.93,0.0,2025-08-14 00:00:00+00:00
