as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,33078000.0,-0.2,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,32594000.0,-0.2,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,29445000.0,-0.6,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,19288000.0,-0.8,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,19207000.0,-0.4,2025-08-14 00:00:00+00:00
