as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,0.32,144116000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.32,132906000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,0.06,127293000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.31,130921000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.38,168759000.0,2025-08-14 00:00:00+00:00
