as_of,revenue,available_at
2024-03-31 00:00:00+00:00,3328000.0,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,3501000.0,2024-08-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,3387000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,4440000.0,2025-08-14 00:00:00+00:00
