as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,0.629,3626100000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,6.4225,5065900000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,0.272,2959200000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,,2297300000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,1.5318,4337600000.0,2025-08-14 00:00:00+00:00
