as_of,eps,revenue,available_at
2024-03-31 00:00:00+00:00,-1.2,,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,-1.76,2304000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-1.35,2504000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,2956000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-1.65,2313000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-2.64,1916000.0,2025-08-14 00:00:00+00:00
