as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,17598000.0,0.74,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,18331000.0,0.79,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,18691000.0,0.86,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,18910000.0,0.85,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,19399000.0,0.9,2025-08-14 00:00:00+00:00
