as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,2233000.0,-0.28,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,2832000.0,-0.38,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,3705000.0,-0.2,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,2621000.0,-0.36,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,2211000.0,-0.52,2025-08-14 00:00:00+00:00
