as_of,revenue,available_at
2024-03-31 00:00:00+00:00,885285.0,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,940611.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,978934.0,2024-11-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,816016.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,725648.0,2025-08-14 00:00:00+00:00
